23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor': no URL paths identified
23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor': no URL paths identified
23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.context.annotation.internalRequiredAnnotationProcessor': no URL paths identified
23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.context.annotation.internalCommonAnnotationProcessor': no URL paths identified
23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'mvcContentNegotiationManager': no URL paths identified
23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0': no URL paths identified
23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0': no URL paths identified
23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'mvcUriComponentsContributor': no URL paths identified
23410 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#0': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#1': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#2': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#3': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#4': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#5': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.web.servlet.view.InternalResourceViewResolver#0': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'validatorFactoryBean': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'messageSource': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'conversionService': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'multipartResolver': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'environment': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'systemProperties': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'systemEnvironment': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'servletConfig': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importRegistry': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Rejected bean name 'applicationEventMulticaster': no URL paths identified
23411 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping'
23411 DEBUG [2016-03-07 03:08:02]  Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
23411 DEBUG [2016-03-07 03:08:02]  Creating instance of bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
23412 DEBUG [2016-03-07 03:08:02]  Eagerly caching bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter' to allow for resolving potential circular references
23414 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
23414 DEBUG [2016-03-07 03:08:02]  Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
23414 DEBUG [2016-03-07 03:08:02]  Creating instance of bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
23414 DEBUG [2016-03-07 03:08:02]  Eagerly caching bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter' to allow for resolving potential circular references
23416 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
23416 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#1'
23416 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#2'
23416 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#3'
23416 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#4'
23416 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#5'
23416 DEBUG [2016-03-07 03:08:02]  Creating shared instance of singleton bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
23416 DEBUG [2016-03-07 03:08:02]  Creating instance of bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
23421 DEBUG [2016-03-07 03:08:02]  Eagerly caching bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0' to allow for resolving potential circular references
23429 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
23429 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'validatorFactoryBean'
23429 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'messageSource'
23429 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'conversionService'
23429 DEBUG [2016-03-07 03:08:02]  Creating shared instance of singleton bean 'multipartResolver'
23429 DEBUG [2016-03-07 03:08:02]  Creating instance of bean 'multipartResolver'
23439 DEBUG [2016-03-07 03:08:02]  Eagerly caching bean 'multipartResolver' to allow for resolving potential circular references
23444 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'multipartResolver'
23444 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
23444 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
23444 DEBUG [2016-03-07 03:08:02]  Unable to locate LifecycleProcessor with name 'lifecycleProcessor': using default [org.springframework.context.support.DefaultLifecycleProcessor@6e5c2fd]
23444 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'lifecycleProcessor'
23444 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'migrateDataListener'
23444 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'multipartResolver'
23444 DEBUG [2016-03-07 03:08:02]  Using MultipartResolver [org.springframework.web.multipart.commons.CommonsMultipartResolver@33d27155]
23445 DEBUG [2016-03-07 03:08:02]  Creating instance of bean 'org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver'
23447 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver'
23447 DEBUG [2016-03-07 03:08:02]  Unable to locate LocaleResolver with name 'localeResolver': using default [org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver@6c649c97]
23447 DEBUG [2016-03-07 03:08:02]  Creating instance of bean 'org.springframework.web.servlet.theme.FixedThemeResolver'
23451 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'org.springframework.web.servlet.theme.FixedThemeResolver'
23451 DEBUG [2016-03-07 03:08:02]  Unable to locate ThemeResolver with name 'themeResolver': using default [org.springframework.web.servlet.theme.FixedThemeResolver@22465da]
23451 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0'
23451 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping'
23452 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0'
23452 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
23452 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
23452 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0'
23452 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0'
23452 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0'
23452 DEBUG [2016-03-07 03:08:02]  Creating instance of bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator'
23455 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator'
23455 DEBUG [2016-03-07 03:08:02]  Unable to locate RequestToViewNameTranslator with name 'viewNameTranslator': using default [org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@37666930]
23455 DEBUG [2016-03-07 03:08:02]  Returning cached instance of singleton bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
23456 DEBUG [2016-03-07 03:08:02]  Creating instance of bean 'org.springframework.web.servlet.support.SessionFlashMapManager'
23460 DEBUG [2016-03-07 03:08:02]  Finished creating instance of bean 'org.springframework.web.servlet.support.SessionFlashMapManager'
23460 DEBUG [2016-03-07 03:08:02]  Unable to locate FlashMapManager with name 'flashMapManager': using default [org.springframework.web.servlet.support.SessionFlashMapManager@3a35b4f0]
23460 DEBUG [2016-03-07 03:08:02]  Searching for key 'spring.liveBeansView.mbeanDomain' in [servletConfigInitParams]
23460 DEBUG [2016-03-07 03:08:02]  Searching for key 'spring.liveBeansView.mbeanDomain' in [servletContextInitParams]
23460 DEBUG [2016-03-07 03:08:02]  Searching for key 'spring.liveBeansView.mbeanDomain' in [jndiProperties]
23460 DEBUG [2016-03-07 03:08:02]  Looking up JNDI object with name [java:comp/env/spring.liveBeansView.mbeanDomain]
23461 DEBUG [2016-03-07 03:08:02]  Converted JNDI name [java:comp/env/spring.liveBeansView.mbeanDomain] not found - trying original name [spring.liveBeansView.mbeanDomain]. javax.naming.NameNotFoundException; remaining name 'spring.liveBeansView.mbeanDomain'
23461 DEBUG [2016-03-07 03:08:02]  Looking up JNDI object with name [spring.liveBeansView.mbeanDomain]
23461 DEBUG [2016-03-07 03:08:02]  JNDI lookup for name [spring.liveBeansView.mbeanDomain] threw NamingException with message: null. Returning null.
23461 DEBUG [2016-03-07 03:08:02]  Searching for key 'spring.liveBeansView.mbeanDomain' in [systemProperties]
23461 DEBUG [2016-03-07 03:08:02]  Searching for key 'spring.liveBeansView.mbeanDomain' in [systemEnvironment]
23461 DEBUG [2016-03-07 03:08:02]  Could not find key 'spring.liveBeansView.mbeanDomain' in any property source. Returning [null]
23461 DEBUG [2016-03-07 03:08:02]  Published WebApplicationContext of servlet 'dispatcher' as ServletContext attribute with name [org.springframework.web.servlet.FrameworkServlet.CONTEXT.dispatcher]
23461 INFO  [2016-03-07 03:08:02]  FrameworkServlet 'dispatcher': initialization completed in 5622 ms
23461 DEBUG [2016-03-07 03:08:02]  Servlet 'dispatcher' configured successfully
81385 DEBUG [2016-03-07 03:09:00]  Fetching JDBC Connection from DataSource
81387 DEBUG [2016-03-07 03:09:00]  Returning JDBC Connection to DataSource
141387 DEBUG [2016-03-07 03:10:00]  Fetching JDBC Connection from DataSource
141389 DEBUG [2016-03-07 03:10:00]  Returning JDBC Connection to DataSource
201387 DEBUG [2016-03-07 03:11:00]  Fetching JDBC Connection from DataSource
201390 DEBUG [2016-03-07 03:11:00]  Returning JDBC Connection to DataSource
208555 INFO  [2016-03-07 03:11:07]  Closing WebApplicationContext for namespace 'dispatcher-servlet': startup date [Mon Mar 07 03:07:56 CST 2016]; parent: Root WebApplicationContext
208556 DEBUG [2016-03-07 03:11:07]  Returning cached instance of singleton bean 'sqlSessionFactory'
208556 DEBUG [2016-03-07 03:11:07]  Returning cached instance of singleton bean 'lifecycleProcessor'
208557 DEBUG [2016-03-07 03:11:07]  Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@33d3ef5c: defining beans [homePageController,p2PUserOrderController,p2pUserOrderService,pawnPersonInfoController,tenderController,tenderListController,paginationUtils,addressInfoController,userAddressController,addressInfoService,uploadController,shoppingCartModifierController,userFavouriteController,orderService,priceOrderService,productBrowseTrackService,recommendService,responseBuilderFactory,shoppingCartConfiguration,shoppingCartService,userFavouriteService,userOrderService,baseCategoryController,categoryHelper,categoryServiceImp,cityController,cityService,breadBuilder,bannerServiceImpl,hotSearchServiceImpl,imageServiceImpl,consultingController,discussController,consultingServiceImpl,discussServiceImpl,ESConfiguration,importDataService,migrateDataListener,migrateDataService,errorController,helpCenterController,helpCenterServiceImp,newsServiceImp,hotProductHelper,hotProductServiceImp,createIndexController,alipayController,alipayService,yeePayController,inventoryService,friendlyLinkServiceImpl,loanController,loanService,mailService,mediaHelper,mediaServiceImp,staticPageServiceImpl,onlinePawnController,onlinePawnServiceImp,pawnPersonInfoServiceImpl,paymentController,transactionLogController,paymentService,transactionLogService,productHelper,productServiceImp,saleInfoImpl,oneWeekImpl,ESSearchController,serachController,categorySearchEngineService,ESSearchService,searchService,staticResourceSearchEngineService,tenderSearchEngineService,shareOrderServiceImpl,shippingController,shippingService,SMSController,smsService,QQController,SSOService,pageBackgroundServiceImpl,tenderCategotyServiceImpl,tenderService,tokenServiceImpl,secCodeController,userController,userInformationController,ESSearchProductService,userInformationImpl,userServiceImp,errorMsgUtil,jsonUtil,URLMapping,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,mvcContentNegotiationManager,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0,mvcUriComponentsContributor,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0,org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0,org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping,org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter,org.springframework.web.servlet.handler.MappedInterceptor#1,org.springframework.web.servlet.handler.MappedInterceptor#2,org.springframework.web.servlet.handler.MappedInterceptor#3,org.springframework.web.servlet.handler.MappedInterceptor#4,org.springframework.web.servlet.handler.MappedInterceptor#5,org.springframework.web.servlet.view.InternalResourceViewResolver#0,validatorFactoryBean,messageSource,conversionService,multipartResolver,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@74962e6b
208559 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean '(inner bean)#4e249f27#2': [org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0]
208562 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean '(inner bean)#436f7250#2': [(inner bean)#4f37d656#2]
208564 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean '(inner bean)#7f28f5': [mvcUriComponentsContributor]
208564 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean '(inner bean)#7ef645db#1': [(inner bean)#7f28f5]
208564 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean '(inner bean)#436f7250#1': [(inner bean)#4f37d656#1]
208565 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean '(inner bean)#7ef645db': [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0]
208566 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean '(inner bean)#436f7250': [(inner bean)#4f37d656]
208566 DEBUG [2016-03-07 03:11:07]  Invoking destroy() on bean with name 'validatorFactoryBean'
208567 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'com.pgt.help.interceptor.HelpCenterInterceptor#0': [org.springframework.web.servlet.handler.MappedInterceptor#5]
208567 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'com.pgt.cart.filter.ProductBrowseTracker#0': [org.springframework.web.servlet.handler.MappedInterceptor#4]
208567 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'com.pgt.permission.LoginInterceptor#0': [org.springframework.web.servlet.handler.MappedInterceptor#3]
208568 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'com.pgt.permission.PersistentInterceptor#0': [org.springframework.web.servlet.handler.MappedInterceptor#2]
208568 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'com.pgt.user.Interceptor.SSOInterceptor#0': [org.springframework.web.servlet.handler.MappedInterceptor#1]
208568 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean '(inner bean)#44e61b54': [org.springframework.web.servlet.handler.MappedInterceptor#0]
208571 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'com.pgt.common.converter.DateConverter#55de437c': [conversionService]
208573 INFO  [2016-03-07 03:11:07]  Closing Root WebApplicationContext: startup date [Mon Mar 07 03:07:38 CST 2016]; root of context hierarchy
208574 DEBUG [2016-03-07 03:11:07]  Returning cached instance of singleton bean 'schedulerFactory'
208574 DEBUG [2016-03-07 03:11:07]  Returning cached instance of singleton bean 'lifecycleProcessor'
208574 INFO  [2016-03-07 03:11:07]  Stopping beans in phase 2147483647
208574 DEBUG [2016-03-07 03:11:07]  Asking bean 'schedulerFactory' of type [class org.springframework.scheduling.quartz.SchedulerFactoryBean] to stop
208576 DEBUG [2016-03-07 03:11:07]  Bean 'schedulerFactory' completed its stop procedure
208576 DEBUG [2016-03-07 03:11:07]  Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@74962e6b: defining beans [yeePayConfig,registerNotificationHandler,codeCheckOnlyNotificationHandler,completeTransactionNotificationHandler,emptyParamValidator,baseYeepay,accountInfoValidator,completeTransactionValidator,mockYeepay,accountInfoYeepay,completeTransactionYeepay,alipayConfig,inventoryReleaseJob,inventoryReleaseJobDetail,inventoryReleaseJobTrigger,schedulerFactory,homePageController,p2PUserOrderController,p2pUserOrderService,pawnPersonInfoController,tenderController,tenderListController,paginationUtils,addressInfoController,userAddressController,addressInfoService,uploadController,shoppingCartModifierController,userFavouriteController,orderService,priceOrderService,productBrowseTrackService,recommendService,responseBuilderFactory,shoppingCartConfiguration,shoppingCartService,userFavouriteService,userOrderService,baseCategoryController,categoryHelper,categoryServiceImp,cityController,cityService,breadBuilder,bannerServiceImpl,hotSearchServiceImpl,imageServiceImpl,consultingController,discussController,consultingServiceImpl,discussServiceImpl,ESConfiguration,importDataService,migrateDataListener,migrateDataService,errorController,helpCenterController,helpCenterServiceImp,newsServiceImp,hotProductHelper,hotProductServiceImp,createIndexController,alipayController,alipayService,yeePayController,inventoryService,friendlyLinkServiceImpl,loanController,loanService,mailService,mediaHelper,mediaServiceImp,staticPageServiceImpl,onlinePawnController,onlinePawnServiceImp,pawnPersonInfoServiceImpl,paymentController,transactionLogController,paymentService,transactionLogService,productHelper,productServiceImp,saleInfoImpl,oneWeekImpl,ESSearchController,serachController,categorySearchEngineService,ESSearchService,searchService,staticResourceSearchEngineService,tenderSearchEngineService,shareOrderServiceImpl,shippingController,shippingService,SMSController,smsService,QQController,SSOService,pageBackgroundServiceImpl,tenderCategotyServiceImpl,tenderService,tokenServiceImpl,secCodeController,userController,userInformationController,ESSearchProductService,userInformationImpl,userServiceImp,errorMsgUtil,jsonUtil,URLMapping,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,dataSource,sqlSessionFactory,transactionManager,sqlSession,org.mybatis.spring.mapper.MapperScannerConfigurer#0,passwordRegexValidator,loginRegexValidator,phoneRegexValidator,emailRegexValidator,messageSource,configuration,urlConfiguration,esConfiguration,cacheManager,com.pgt.data.index.service.AllIndexService#0,esSearchService,mailSender,velocityEngine,propertyConfigurer,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor,p2pUserOrderDao,addressInfoMapper,storeMapper,orderMapper,p2PMapper,recommendDao,shoppingCartDao,userFavouriteDao,userOrderDao,categoryMapper,cityMapper,bannerMapper,hotSearchMapper,imageMapper,mediaMapper,consultingMapper,discussMapper,helpCenterMapper,newsMapper,alipayResultMapper,inventoryLockMapper,friendlyLinkMapper,loanMapper,staticPageMapper,onlinePawnMapper,pawnPersonInfoMapper,paymentMapper,transactionLogMapper,productMapper,saleStatisticsMapper,oneWeekSaleDao,shareOrderMapper,shippingAddressMapper,shippingMethodMapper,shippingVOMapper,pageBackgroundMapper,tenderCategoryMapper,tenderMapper,tokenMapper,userInformationMapper,userMapper]; root of factory hierarchy
208577 DEBUG [2016-03-07 03:11:07]  Invoking destroy method 'close' on bean with name 'sqlSession'
208578 WARN  [2016-03-07 03:11:07]  Invocation of destroy method 'close' failed on bean with name 'sqlSession'
java.lang.UnsupportedOperationException: Manual close is not allowed over a Spring managed SqlSession
	at org.mybatis.spring.SqlSessionTemplate.close(SqlSessionTemplate.java:333)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.invokeCustomDestroyMethod(DisposableBeanAdapter.java:353)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.destroy(DisposableBeanAdapter.java:276)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroyBean(DefaultSingletonBeanRegistry.java:578)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingleton(DefaultSingletonBeanRegistry.java:554)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingleton(DefaultListableBeanFactory.java:972)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(DefaultSingletonBeanRegistry.java:523)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(DefaultListableBeanFactory.java:979)
	at org.springframework.context.support.AbstractApplicationContext.destroyBeans(AbstractApplicationContext.java:908)
	at org.springframework.context.support.AbstractApplicationContext.doClose(AbstractApplicationContext.java:884)
	at org.springframework.context.support.AbstractApplicationContext.close(AbstractApplicationContext.java:836)
	at org.springframework.web.context.ContextLoader.closeWebApplicationContext(ContextLoader.java:579)
	at org.springframework.web.context.ContextLoaderListener.contextDestroyed(ContextLoaderListener.java:115)
	at org.mortbay.jetty.handler.ContextHandler.doStop(ContextHandler.java:599)
	at org.mortbay.jetty.webapp.WebAppContext.doStop(WebAppContext.java:527)
	at org.gradle.api.plugins.jetty.internal.JettyPluginWebAppContext.doStop(JettyPluginWebAppContext.java:119)
	at org.mortbay.component.AbstractLifeCycle.stop(AbstractLifeCycle.java:76)
	at org.mortbay.jetty.handler.HandlerCollection.doStop(HandlerCollection.java:169)
	at org.mortbay.component.AbstractLifeCycle.stop(AbstractLifeCycle.java:76)
	at org.mortbay.jetty.handler.HandlerCollection.doStop(HandlerCollection.java:169)
	at org.mortbay.component.AbstractLifeCycle.stop(AbstractLifeCycle.java:76)
	at org.mortbay.jetty.handler.HandlerWrapper.doStop(HandlerWrapper.java:142)
	at org.mortbay.jetty.Server.doStop(Server.java:283)
	at org.mortbay.component.AbstractLifeCycle.stop(AbstractLifeCycle.java:76)
	at org.mortbay.jetty.Server$ShutdownHookThread.run(Server.java:561)
208580 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'org.springframework.cache.concurrent.ConcurrentMapCacheFactoryBean#480a3ffc': [cacheManager]
208581 DEBUG [2016-03-07 03:11:07]  Invoking destroy() on bean with name 'schedulerFactory'
208581 INFO  [2016-03-07 03:11:07]  Shutting down Quartz Scheduler
208583 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'yeePayConfig': [completeTransactionYeepay, completeTransactionNotificationHandler]
208583 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'completeTransactionYeepay': [completeTransactionNotificationHandler]
208583 DEBUG [2016-03-07 03:11:07]  Retrieved dependent beans for bean 'completeTransactionNotificationHandler': [yeePayConfig]
208584 DEBUG [2016-03-07 03:11:07]  Invoking destroy method 'close' on bean with name 'dataSource'
